time,Fuzzy (Triangular)_temp,Fuzzy (Triangular)_setpoint,Fuzzy (Triangular)_control,Fuzzy (Triangular)_error,Fuzzy (Gaussian)_temp,Fuzzy (Gaussian)_setpoint,Fuzzy (Gaussian)_control,Fuzzy (Gaussian)_error
53.300000000000004,45.307573829507994,50.0,69.00205131638212,4.692426170492006,45.29288795655427,50.0,66.65317066402216,4.707112043445733
53.400000000000006,45.370820134276805,50.0,67.53866108929294,4.629179865723195,45.38612549118076,50.0,67.89976669527933,4.6138745088192366
53.5,45.52576620861725,50.0,68.04174197929461,4.474233791382751,45.30158238990553,50.0,67.49256939175122,4.698417610094467
53.6,45.311797923640945,50.0,65.76139948021363,4.688202076359055,45.366342316818454,50.0,67.3022942015998,4.633657683181546
53.7,45.35670288226683,50.0,66.26804039657296,4.643297117733169,45.067028716537536,50.0,69.21934092797186,4.932971283462464
53.800000000000004,45.497373089127315,50.0,68.88436404692476,4.502626910872685,45.31992048224403,50.0,65.25685737547359,4.680079517755971
53.900000000000006,45.392881780341206,50.0,67.30966766982526,4.607118219658794,45.38895092401898,50.0,64.55145039452673,4.611049075981022
54.0,45.44728699553719,50.0,64.57216187802936,4.5527130044628095,45.26335989974191,50.0,67.91078057717954,4.736640100258093
54.1,45.64923828548926,50.0,67.07518805017924,4.350761714510739,45.715390435539476,50.0,68.18428707195261,4.284609564460524
54.2,45.60737195809591,50.0,66.44516404928044,4.392628041904089,45.421644965405626,50.0,64.35682081092715,4.578355034594374
54.300000000000004,45.373834470968085,50.0,67.96904477598801,4.6261655290319155,45.49972357864386,50.0,68.54754180151542,4.500276421356141
54.400000000000006,45.68233364679002,50.0,65.86034167109203,4.3176663532099795,45.376500019642314,50.0,65.67823135942433,4.6234999803576855
54.5,45.349291057983294,50.0,65.93547622861247,4.650708942016706,45.414105648516134,50.0,67.32120369469298,4.585894351483866
54.6,45.550358525395886,50.0,67.19224266618956,4.449641474604114,45.217140862885145,50.0,67.89998971763212,4.782859137114855
54.7,45.732574314916576,50.0,66.68333374177828,4.267425685083424,45.39420667535563,50.0,62.387585987695815,4.605793324644367
54.800000000000004,45.64672012830972,50.0,63.08595863827163,4.353279871690283,45.54426465436247,50.0,65.46687634249469,4.455735345637528
54.900000000000006,45.61768595694254,50.0,69.01053235080617,4.3823140430574625,45.458304068284924,50.0,66.94939022860247,4.541695931715076
